timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-05-14T14:58:09,codecarbon,dcbdace1-d1b0-4ead-91a1-7e2daae5dca8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.4026920000032987,8.576954674108407e-06,2.520637975491197e-06,7.284538099200001,1.2428561365753783,10.0,4.659448764654997e-06,9.686118859998302e-07,6.3938930555499e-06,1.2021953706204729e-05,0.0,India,IND,kerala,,,Windows-11-10.0.26200-SP0,3.14.5,3.2.6,12,13th Gen Intel(R) Core(TM) i5-13420H,1,1 x NVIDIA GeForce RTX 2050,76.2157,10.516,15.648929595947266,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-05-14T14:58:20,codecarbon,781075d2-ea8a-489d-a8a4-c272a4c801df,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.488132099999348,1.127882519308925e-05,3.2334856793672924e-06,12.1056546864,1.5338266627184958,10.0,7.987387294984064e-06,1.2266676480000415e-06,6.594996111117426e-06,1.5809051054101533e-05,0.0,India,IND,kerala,,,Windows-11-10.0.26200-SP0,3.14.5,3.2.6,12,13th Gen Intel(R) Core(TM) i5-13420H,1,1 x NVIDIA GeForce RTX 2050,76.2157,10.516,15.648929595947266,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-05-14T14:58:35,codecarbon,e58503e4-7623-4f58-8394-6ec190a798b9,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.47479249999742,5.083295670419905e-05,5.998135848661135e-06,20.39063759245715,1.7795446398475856,10.0,4.500381259726804e-05,4.181392234000074e-06,2.206519527777952e-05,7.125040010904763e-05,0.0,India,IND,kerala,,,Windows-11-10.0.26200-SP0,3.14.5,3.2.6,12,13th Gen Intel(R) Core(TM) i5-13420H,1,1 x NVIDIA GeForce RTX 2050,76.2157,10.516,15.648929595947266,machine,0.0,0.0,68.5,10.721840540568031,N,1.0,0.0
2026-05-14T14:58:53,codecarbon,856d8765-c28d-4d5c-8b47-b68fecc86521,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.640986200000043,2.753724400048262e-05,4.1465594372839445e-06,12.1368709848,1.4153222056889714,10.0,1.9791146450666245e-05,2.505557560000208e-06,1.6301083333322216e-05,3.859778734398867e-05,0.0,India,IND,telangana,,,Windows-11-10.0.26200-SP0,3.14.5,3.2.6,12,13th Gen Intel(R) Core(TM) i5-13420H,1,1 x NVIDIA GeForce RTX 2050,78.4564,17.384,15.648929595947266,machine,0.0,0.0,68.23333333333333,10.680313110351562,N,1.0,0.0
